CARRIER,DEST,DISTANCE,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,Flight Status,DEP_DELAY
MQ,LGA,214,DCA,0,5,16,delayed,0
MQ,LGA,214,DCA,0,5,16,delayed,0
MQ,LGA,214,DCA,0,5,16,delayed,117
MQ,LGA,214,DCA,0,5,16,delayed,15
MQ,LGA,214,DCA,0,5,16,delayed,29
MQ,LGA,214,DCA,0,5,16,delayed,105
MQ,LGA,214,DCA,0,5,16,delayed,29
MQ,LGA,214,DCA,0,5,16,delayed,106
UA,LGA,229,IAD,0,5,16,delayed,105
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,delayed,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,delayed,0
US,LGA,214,DCA,0,5,16,ontime,0
US,LGA,214,DCA,0,5,16,ontime,0
RU,EWR,169,BWI,0,5,16,delayed,129
RU,EWR,169,BWI,0,5,16,delayed,23
RU,EWR,169,BWI,0,5,16,delayed,145
RU,EWR,169,BWI,0,5,16,ontime,0
CO,EWR,199,DCA,0,5,16,delayed,123
CO,EWR,199,DCA,0,5,16,delayed,182
CO,EWR,199,DCA,0,5,16,ontime,0
DH,EWR,213,IAD,0,5,16,ontime,0
DH,EWR,213,IAD,0,5,16,ontime,1
DH,EWR,213,IAD,0,5,16,ontime,4
DH,EWR,213,IAD,0,5,16,ontime,0
DH,EWR,213,IAD,0,5,16,delayed,70
RU,EWR,213,IAD,0,5,16,delayed,102
RU,EWR,199,DCA,0,5,16,ontime,0
RU,EWR,199,DCA,0,5,16,delayed,97
RU,EWR,199,DCA,0,5,16,delayed,190
RU,EWR,199,DCA,0,5,16,delayed,123
RU,EWR,213,IAD,0,5,16,delayed,121
RU,EWR,199,DCA,0,5,16,ontime,0
RU,EWR,213,IAD,0,5,16,delayed,145
RU,EWR,213,IAD,0,5,16,ontime,0
RU,EWR,199,DCA,0,5,16,ontime,0
RU,EWR,213,IAD,0,5,16,delayed,127
OH,JFK,184,BWI,0,6,17,ontime,0
DH,JFK,213,DCA,0,6,17,ontime,0
DH,LGA,229,IAD,0,6,17,ontime,0
DH,LGA,229,IAD,0,6,17,ontime,0
DH,LGA,229,IAD,0,6,17,delayed,110
DH,JFK,228,IAD,0,6,17,ontime,13
DH,JFK,228,IAD,0,6,17,ontime,0
DH,JFK,228,IAD,0,6,17,ontime,0
DH,JFK,228,IAD,0,6,17,delayed,5
DH,JFK,228,IAD,0,6,17,delayed,16
DH,JFK,228,IAD,0,6,17,delayed,8
DL,JFK,213,DCA,0,6,17,delayed,54
DL,LGA,214,DCA,0,6,17,ontime,0
DL,LGA,214,DCA,0,6,17,ontime,0
DL,LGA,214,DCA,0,6,17,ontime,0
DL,LGA,214,DCA,0,6,17,ontime,0
DL,LGA,214,DCA,0,6,17,delayed,78
DL,LGA,214,DCA,0,6,17,ontime,0
DL,LGA,214,DCA,0,6,17,ontime,0
MQ,JFK,213,DCA,0,6,17,ontime,0
MQ,JFK,213,DCA,0,6,17,ontime,0
MQ,JFK,213,DCA,0,6,17,ontime,0
MQ,LGA,214,DCA,0,6,17,ontime,0
MQ,LGA,214,DCA,0,6,17,ontime,0
UA,LGA,229,IAD,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
US,LGA,214,DCA,0,6,17,ontime,0
RU,EWR,169,BWI,0,6,17,ontime,0
RU,EWR,169,BWI,0,6,17,ontime,0
RU,EWR,169,BWI,0,6,17,ontime,0
RU,EWR,169,BWI,0,6,17,ontime,0
CO,EWR,199,DCA,0,6,17,ontime,0
DH,EWR,213,IAD,0,6,17,ontime,0
DH,EWR,213,IAD,0,6,17,ontime,0
DH,EWR,213,IAD,0,6,17,ontime,0
DH,EWR,213,IAD,0,6,17,delayed,0
RU,EWR,213,IAD,0,6,17,ontime,0
RU,EWR,199,DCA,0,6,17,ontime,1
RU,EWR,199,DCA,0,6,17,ontime,0
RU,EWR,199,DCA,0,6,17,ontime,0
RU,EWR,213,IAD,0,6,17,ontime,0
RU,EWR,199,DCA,0,6,17,ontime,0
RU,EWR,213,IAD,0,6,17,ontime,0
RU,EWR,199,DCA,0,6,17,ontime,0
OH,JFK,184,BWI,0,7,18,ontime,0
DH,JFK,213,DCA,0,7,18,delayed,19
DH,LGA,229,IAD,0,7,18,ontime,57
DH,LGA,229,IAD,0,7,18,delayed,71
DH,LGA,229,IAD,0,7,18,delayed,87
DH,LGA,229,IAD,0,7,18,ontime,0
DH,JFK,228,IAD,0,7,18,ontime,0
DH,JFK,228,IAD,0,7,18,ontime,9
DH,JFK,228,IAD,0,7,18,delayed,84
DH,JFK,228,IAD,0,7,18,ontime,1
DH,JFK,228,IAD,0,7,18,delayed,0
DH,JFK,228,IAD,0,7,18,ontime,0
DH,JFK,228,IAD,0,7,18,delayed,96
DL,JFK,213,DCA,0,7,18,delayed,100
DL,LGA,214,DCA,0,7,18,ontime,0
DL,LGA,214,DCA,0,7,18,ontime,0
DL,LGA,214,DCA,0,7,18,delayed,0
DL,LGA,214,DCA,0,7,18,ontime,0
DL,LGA,214,DCA,0,7,18,ontime,2
DL,LGA,214,DCA,0,7,18,delayed,13
DL,LGA,214,DCA,0,7,18,ontime,0
MQ,JFK,213,DCA,0,7,18,delayed,19
MQ,JFK,213,DCA,0,7,18,delayed,0
MQ,JFK,213,DCA,0,7,18,ontime,0
MQ,JFK,213,DCA,0,7,18,delayed,193
MQ,LGA,214,DCA,0,7,18,delayed,30
MQ,LGA,214,DCA,0,7,18,delayed,40
MQ,LGA,214,DCA,0,7,18,delayed,118
MQ,LGA,214,DCA,0,7,18,delayed,104
UA,LGA,229,IAD,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,ontime,2
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,delayed,0
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,delayed,0
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,ontime,0
US,LGA,214,DCA,0,7,18,ontime,0
RU,EWR,169,BWI,1,7,18,delayed,27
RU,EWR,169,BWI,0,7,18,delayed,0
RU,EWR,169,BWI,0,7,18,delayed,73
CO,EWR,199,DCA,0,7,18,ontime,0
CO,EWR,199,DCA,0,7,18,delayed,124
CO,EWR,199,DCA,0,7,18,delayed,59
DH,EWR,213,IAD,0,7,18,ontime,0
DH,EWR,213,IAD,0,7,18,delayed,190
DH,EWR,213,IAD,0,7,18,delayed,1
DH,EWR,213,IAD,0,7,18,ontime,0
RU,EWR,213,IAD,0,7,18,delayed,130
RU,EWR,199,DCA,0,7,18,delayed,263
RU,EWR,213,IAD,0,7,18,ontime,0
RU,EWR,199,DCA,0,7,18,ontime,0
OH,JFK,184,BWI,0,1,19,ontime,0
DH,JFK,213,DCA,0,1,19,ontime,0
DH,LGA,229,IAD,0,1,19,ontime,58
DH,LGA,229,IAD,0,1,19,ontime,0
DH,LGA,229,IAD,0,1,19,ontime,0
DH,LGA,229,IAD,0,1,19,delayed,0
DH,LGA,229,IAD,0,1,19,delayed,207
DH,LGA,229,IAD,0,1,19,ontime,0
DH,JFK,228,IAD,0,1,19,ontime,0
DH,JFK,228,IAD,0,1,19,ontime,0
DH,JFK,228,IAD,0,1,19,ontime,0
DH,JFK,228,IAD,0,1,19,ontime,0
DH,JFK,228,IAD,0,1,19,ontime,0
DH,JFK,228,IAD,0,1,19,ontime,1
DH,JFK,228,IAD,0,1,19,ontime,0
DL,JFK,213,DCA,0,1,19,delayed,51
DL,LGA,214,DCA,0,1,19,ontime,1
DL,LGA,214,DCA,0,1,19,ontime,12
DL,LGA,214,DCA,0,1,19,ontime,0
DL,LGA,214,DCA,0,1,19,ontime,1
DL,LGA,214,DCA,0,1,19,ontime,1
DL,LGA,214,DCA,0,1,19,ontime,0
DL,LGA,214,DCA,0,1,19,ontime,0
DL,LGA,214,DCA,0,1,19,ontime,0
DL,LGA,214,DCA,0,1,19,ontime,0
DL,LGA,214,DCA,0,1,19,ontime,0
MQ,JFK,213,DCA,0,1,19,ontime,6
MQ,JFK,213,DCA,0,1,19,ontime,0
MQ,JFK,213,DCA,0,1,19,delayed,16
MQ,LGA,214,DCA,0,1,19,delayed,58
MQ,LGA,214,DCA,0,1,19,delayed,22
MQ,LGA,214,DCA,0,1,19,ontime,0
MQ,LGA,214,DCA,0,1,19,ontime,0
MQ,LGA,214,DCA,0,1,19,ontime,0
MQ,LGA,214,DCA,0,1,19,ontime,0
MQ,LGA,214,DCA,0,1,19,delayed,34
MQ,LGA,214,DCA,0,1,19,ontime,0
MQ,LGA,214,DCA,0,1,19,ontime,17
MQ,LGA,214,DCA,0,1,19,delayed,37
UA,LGA,229,IAD,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
US,LGA,214,DCA,0,1,19,ontime,0
RU,EWR,169,BWI,0,1,19,ontime,0
RU,EWR,169,BWI,0,1,19,ontime,0
RU,EWR,169,BWI,0,1,19,ontime,0
RU,EWR,169,BWI,0,1,19,ontime,0
CO,EWR,199,DCA,0,1,19,delayed,2
CO,EWR,199,DCA,0,1,19,ontime,0
CO,EWR,199,DCA,0,1,19,ontime,0
CO,EWR,199,DCA,0,1,19,ontime,0
DH,EWR,213,IAD,0,1,19,ontime,0
DH,EWR,213,IAD,0,1,19,ontime,0
DH,EWR,213,IAD,0,1,19,ontime,0
DH,EWR,213,IAD,0,1,19,delayed,180
DH,EWR,213,IAD,0,1,19,ontime,0
DH,EWR,213,IAD,0,1,19,ontime,0
RU,EWR,213,IAD,0,1,19,delayed,151
RU,EWR,213,IAD,0,1,19,ontime,0
RU,EWR,199,DCA,0,1,19,ontime,0
RU,EWR,199,DCA,0,1,19,ontime,5
RU,EWR,213,IAD,0,1,19,ontime,0
RU,EWR,213,IAD,0,1,19,ontime,0
RU,EWR,213,IAD,0,1,19,ontime,0
RU,EWR,199,DCA,0,1,19,ontime,0
RU,EWR,199,DCA,0,1,19,ontime,0
RU,EWR,199,DCA,0,1,19,ontime,0
RU,EWR,199,DCA,0,1,19,ontime,0
OH,JFK,184,BWI,0,2,20,ontime,45
DH,JFK,213,DCA,0,2,20,ontime,0
DH,LGA,229,IAD,0,2,20,ontime,55
DH,LGA,229,IAD,0,2,20,ontime,0
DH,LGA,229,IAD,0,2,20,ontime,10
DH,LGA,229,IAD,0,2,20,ontime,23
DH,LGA,229,IAD,0,2,20,ontime,0
DH,LGA,229,IAD,0,2,20,ontime,0
DH,JFK,228,IAD,0,2,20,ontime,0
DH,JFK,228,IAD,0,2,20,delayed,111
DH,JFK,228,IAD,0,2,20,ontime,0
DH,JFK,228,IAD,0,2,20,ontime,0
DH,JFK,228,IAD,0,2,20,ontime,0
DH,JFK,228,IAD,0,2,20,ontime,0
DH,JFK,228,IAD,0,2,20,ontime,22
DL,JFK,213,DCA,0,2,20,delayed,59
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,9
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,1
DL,LGA,214,DCA,0,2,20,delayed,87
DL,LGA,214,DCA,0,2,20,ontime,1
DL,LGA,214,DCA,0,2,20,ontime,1
DL,LGA,214,DCA,0,2,20,ontime,0
DL,LGA,214,DCA,0,2,20,ontime,0
MQ,JFK,213,DCA,0,2,20,ontime,0
MQ,JFK,213,DCA,0,2,20,ontime,0
MQ,JFK,213,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,ontime,0
MQ,LGA,214,DCA,0,2,20,delayed,104
UA,LGA,229,IAD,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
US,LGA,214,DCA,0,2,20,ontime,0
RU,EWR,169,BWI,0,2,20,ontime,0
RU,EWR,169,BWI,0,2,20,ontime,0
RU,EWR,169,BWI,0,2,20,delayed,3
RU,EWR,169,BWI,0,2,20,ontime,0
CO,EWR,199,DCA,0,2,20,ontime,0
CO,EWR,199,DCA,0,2,20,ontime,0
CO,EWR,199,DCA,0,2,20,ontime,0
CO,EWR,199,DCA,0,2,20,ontime,0
DH,EWR,213,IAD,0,2,20,ontime,0
DH,EWR,213,IAD,0,2,20,ontime,0
DH,EWR,213,IAD,0,2,20,ontime,0
DH,EWR,213,IAD,0,2,20,ontime,0
DH,EWR,213,IAD,0,2,20,ontime,0
DH,EWR,213,IAD,0,2,20,ontime,0
RU,EWR,199,DCA,0,2,20,ontime,0
RU,EWR,199,DCA,0,2,20,ontime,0
RU,EWR,199,DCA,0,2,20,ontime,0
RU,EWR,213,IAD,0,2,20,ontime,0
RU,EWR,199,DCA,0,2,20,ontime,0
RU,EWR,213,IAD,0,2,20,ontime,0
RU,EWR,199,DCA,0,2,20,ontime,0
RU,EWR,213,IAD,0,2,20,ontime,0
RU,EWR,199,DCA,0,2,20,delayed,30
RU,EWR,213,IAD,0,2,20,ontime,0
RU,EWR,213,IAD,0,2,20,delayed,8
OH,JFK,184,BWI,0,3,21,ontime,0
DH,LGA,229,IAD,0,3,21,ontime,0
DH,LGA,229,IAD,0,3,21,ontime,0
DH,LGA,229,IAD,0,3,21,ontime,0
DH,LGA,229,IAD,0,3,21,delayed,100
DH,LGA,229,IAD,0,3,21,delayed,62
DH,LGA,229,IAD,0,3,21,ontime,0
DH,JFK,228,IAD,0,3,21,ontime,0
DH,JFK,228,IAD,0,3,21,ontime,0
DH,JFK,228,IAD,0,3,21,ontime,49
DH,JFK,228,IAD,0,3,21,ontime,0
DH,JFK,228,IAD,0,3,21,ontime,0
DH,JFK,228,IAD,0,3,21,ontime,0
DH,JFK,228,IAD,0,3,21,ontime,0
DL,JFK,213,DCA,0,3,21,ontime,1
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,ontime,1
DL,LGA,214,DCA,0,3,21,ontime,1
DL,LGA,214,DCA,0,3,21,ontime,1
DL,LGA,214,DCA,0,3,21,ontime,1
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,ontime,2
DL,LGA,214,DCA,0,3,21,ontime,1
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,delayed,2
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,ontime,0
DL,LGA,214,DCA,0,3,21,ontime,2
MQ,JFK,213,DCA,0,3,21,ontime,0
MQ,JFK,213,DCA,0,3,21,ontime,0
MQ,JFK,213,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
MQ,LGA,214,DCA,0,3,21,ontime,0
UA,LGA,229,IAD,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,3
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
US,LGA,214,DCA,0,3,21,ontime,0
RU,EWR,169,BWI,0,3,21,ontime,0
RU,EWR,169,BWI,0,3,21,ontime,0
RU,EWR,169,BWI,0,3,21,delayed,6
RU,EWR,169,BWI,0,3,21,ontime,0
CO,EWR,199,DCA,0,3,21,delayed,0
CO,EWR,199,DCA,0,3,21,ontime,0
CO,EWR,199,DCA,0,3,21,ontime,0
CO,EWR,199,DCA,0,3,21,ontime,0
DH,EWR,213,IAD,0,3,21,ontime,19
DH,EWR,213,IAD,0,3,21,delayed,0
DH,EWR,213,IAD,0,3,21,ontime,0
DH,EWR,213,IAD,0,3,21,ontime,25
DH,EWR,213,IAD,0,3,21,ontime,0
DH,EWR,213,IAD,0,3,21,ontime,0
RU,EWR,199,DCA,0,3,21,ontime,0
RU,EWR,213,IAD,0,3,21,delayed,0
RU,EWR,199,DCA,0,3,21,ontime,0
RU,EWR,199,DCA,0,3,21,delayed,18
RU,EWR,213,IAD,0,3,21,ontime,0
RU,EWR,199,DCA,0,3,21,delayed,0
RU,EWR,213,IAD,0,3,21,ontime,0
RU,EWR,199,DCA,0,3,21,ontime,0
RU,EWR,213,IAD,0,3,21,ontime,0
RU,EWR,213,IAD,0,3,21,ontime,0
RU,EWR,199,DCA,0,3,21,ontime,0
OH,JFK,184,BWI,0,4,22,delayed,85
DH,JFK,213,DCA,0,4,22,ontime,1
DH,LGA,229,IAD,0,4,22,delayed,79
DH,LGA,229,IAD,0,4,22,delayed,85
DH,LGA,229,IAD,0,4,22,ontime,0
DH,LGA,229,IAD,0,4,22,ontime,0
DH,LGA,229,IAD,0,4,22,ontime,2
DH,LGA,229,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DH,JFK,228,IAD,0,4,22,ontime,0
DL,JFK,213,DCA,0,4,22,ontime,3
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,ontime,1
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,ontime,1
DL,LGA,214,DCA,0,4,22,ontime,1
DL,LGA,214,DCA,0,4,22,delayed,0
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,delayed,3
DL,LGA,214,DCA,0,4,22,delayed,1
DL,LGA,214,DCA,0,4,22,ontime,1
DL,LGA,214,DCA,0,4,22,ontime,0
DL,LGA,214,DCA,0,4,22,ontime,3
MQ,JFK,213,DCA,0,4,22,ontime,0
MQ,JFK,213,DCA,0,4,22,ontime,0
MQ,JFK,213,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,30
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
MQ,LGA,214,DCA,0,4,22,ontime,0
UA,LGA,229,IAD,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,0
US,LGA,214,DCA,0,4,22,ontime,11
US,LGA,214,DCA,0,4,22,delayed,39
RU,EWR,169,BWI,0,4,22,ontime,0
RU,EWR,169,BWI,0,4,22,ontime,0
RU,EWR,169,BWI,0,4,22,ontime,0
RU,EWR,169,BWI,0,4,22,delayed,83
CO,EWR,199,DCA,0,4,22,ontime,0
CO,EWR,199,DCA,0,4,22,ontime,0
CO,EWR,199,DCA,0,4,22,ontime,0
CO,EWR,199,DCA,0,4,22,delayed,0
DH,EWR,213,IAD,0,4,22,ontime,0
DH,EWR,213,IAD,0,4,22,ontime,0
DH,EWR,213,IAD,0,4,22,ontime,4
DH,EWR,213,IAD,0,4,22,ontime,0
DH,EWR,213,IAD,0,4,22,ontime,0
DH,EWR,213,IAD,0,4,22,ontime,0
RU,EWR,199,DCA,0,4,22,ontime,0
RU,EWR,199,DCA,0,4,22,ontime,0
RU,EWR,199,DCA,0,4,22,ontime,0
RU,EWR,213,IAD,0,4,22,ontime,7
RU,EWR,199,DCA,0,4,22,ontime,0
RU,EWR,213,IAD,0,4,22,ontime,0
RU,EWR,213,IAD,0,4,22,ontime,0
RU,EWR,213,IAD,0,4,22,ontime,0
RU,EWR,213,IAD,0,4,22,ontime,0
RU,EWR,199,DCA,0,4,22,ontime,0
RU,EWR,199,DCA,0,4,22,ontime,0
OH,JFK,184,BWI,0,5,23,delayed,167
DH,JFK,213,DCA,0,5,23,ontime,0
DH,LGA,229,IAD,0,5,23,delayed,0
DH,LGA,229,IAD,0,5,23,ontime,0
DH,LGA,229,IAD,0,5,23,delayed,0
DH,LGA,229,IAD,0,5,23,ontime,0
DH,LGA,229,IAD,0,5,23,ontime,8
DH,JFK,228,IAD,0,5,23,ontime,0
DH,JFK,228,IAD,0,5,23,ontime,0
DH,JFK,228,IAD,0,5,23,ontime,3
DH,JFK,228,IAD,0,5,23,ontime,0
DH,JFK,228,IAD,0,5,23,ontime,0
DH,JFK,228,IAD,0,5,23,ontime,0
DH,JFK,228,IAD,0,5,23,ontime,0
DL,JFK,213,DCA,0,5,23,ontime,1
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,1
DL,LGA,214,DCA,0,5,23,ontime,2
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
DL,LGA,214,DCA,0,5,23,ontime,0
MQ,JFK,213,DCA,0,5,23,delayed,0
MQ,JFK,213,DCA,0,5,23,ontime,0
MQ,JFK,213,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,delayed,0
MQ,LGA,214,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,ontime,0
MQ,LGA,214,DCA,0,5,23,ontime,0
UA,LGA,229,IAD,0,5,23,ontime,3
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,delayed,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,2
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
US,LGA,214,DCA,0,5,23,ontime,0
RU,EWR,169,BWI,0,5,23,delayed,0
RU,EWR,169,BWI,0,5,23,ontime,2
RU,EWR,169,BWI,0,5,23,ontime,6
RU,EWR,169,BWI,0,5,23,ontime,0
CO,EWR,199,DCA,0,5,23,ontime,1
CO,EWR,199,DCA,0,5,23,ontime,0
CO,EWR,199,DCA,0,5,23,ontime,0
CO,EWR,199,DCA,0,5,23,delayed,0
DH,EWR,213,IAD,0,5,23,ontime,0
DH,EWR,213,IAD,0,5,23,delayed,110
DH,EWR,213,IAD,0,5,23,ontime,0
DH,EWR,213,IAD,0,5,23,delayed,119
DH,EWR,213,IAD,0,5,23,ontime,0
